State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (m),DPS310 - Alt AGL (m),BMI088andLIS3MDL - AccX (m/s^2),BMI088andLIS3MDL - AccY (m/s^2),BMI088andLIS3MDL - AccZ (m/s^2),BMI088andLIS3MDL - GyroX (rad/s),BMI088andLIS3MDL - GyroY (rad/s),BMI088andLIS3MDL - GyroZ (rad/s),BMI088andLIS3MDL - MagX (uT),BMI088andLIS3MDL - MagY (uT),BMI088andLIS3MDL - MagZ (uT),BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,Flight Computer Voltage - Raw Voltage (V),Flight Computer Voltage - Real Voltage (V)
3396.374,6,6,-0.050,3.707,-6.490,0.589,10.573,-7.093,0.300,7.190,-7.024,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.205,41.267,42.063,-4.791,-9.984,-1.185,0.208,0.226,0.053,0.236,-4625.000,860.000,3621.000,0.316,-0.655,-0.308,-0.614,3.123,7.806
3396.575,6,6,0.037,3.711,-6.517,0.481,10.478,-7.388,-0.462,6.936,-6.961,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.194,41.254,42.154,-4.700,-9.826,-0.165,0.438,0.571,0.053,-0.107,-4548.000,665.000,3677.000,0.282,-0.653,-0.269,-0.649,3.077,7.694
3396.776,6,6,0.089,3.728,-6.514,0.545,10.802,-6.955,0.498,9.051,-3.409,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.191,41.243,42.179,-4.675,-9.675,0.366,-0.230,-1.877,0.015,0.081,-4593.000,738.000,3523.000,0.389,-0.599,-0.394,-0.579,3.165,7.911
3400.173,6,6,-1.474,61.111,-31.873,-1.403,20.391,-5.000,-0.748,10.040,-4.300,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.185,41.157,42.231,-4.623,-10.875,0.352,1.207,0.219,0.107,0.254,-4772.000,588.000,1696.000,0.358,-0.601,-0.399,-0.593,3.119,7.798
3400.374,6,6,-0.153,5.494,-6.058,-1.663,6.271,0.737,-3.446,6.740,-7.240,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.186,41.147,42.223,-4.631,-10.034,0.704,2.923,2.540,0.121,0.017,-4780.000,554.000,1830.000,0.186,-0.634,-0.256,-0.705,3.145,7.863
3400.575,6,6,-0.231,3.245,-5.298,-1.606,6.583,-0.506,-0.030,5.988,-7.123,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.194,41.151,42.154,-4.700,-9.302,0.165,-0.194,-0.230,0.000,-0.109,-4708.000,695.000,2059.000,0.221,-0.651,-0.251,-0.681,3.181,7.952
3400.776,6,6,-0.331,2.781,-5.173,-1.603,7.393,-1.887,-0.281,6.526,-7.393,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.197,41.157,42.133,-4.721,-9.862,0.251,0.079,-0.089,0.156,-0.394,-4682.000,776.000,1857.000,0.244,-0.658,-0.239,-0.671,3.090,7.726
3400.977,6,6,-0.410,2.794,-5.250,-1.419,7.961,-3.355,0.560,5.245,-8.113,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.184,41.155,42.240,-4.614,-9.618,-0.776,-0.733,0.245,-0.109,-0.158,-4588.000,926.000,1960.000,0.249,-0.669,-0.203,-0.670,3.177,7.944
3401.178,6,6,-0.462,2.928,-5.481,-1.408,8.026,-4.912,-0.391,3.156,-9.092,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.182,41.160,42.252,-4.602,-9.603,-0.740,0.108,1.193,-0.026,-0.006,-4716.000,1027.000,2107.000,0.169,-0.684,-0.121,-0.699,3.084,7.710
3401.379,6,6,-0.513,2.989,-5.687,-1.612,7.196,-4.509,-1.594,-0.765,0.030,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.184,41.164,42.242,-4.612,0.302,-0.532,1.659,-0.381,-0.040,-0.115,-4676.000,1035.000,2436.000,0.203,-0.674,-0.139,-0.696,3.094,7.734
3401.580,6,6,-0.562,2.985,-5.879,-1.651,7.485,-5.578,-0.922,5.313,-7.790,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.196,41.161,42.138,-4.716,-9.467,-0.158,0.330,-0.667,0.036,-0.422,-4544.000,1147.000,2107.000,0.247,-0.659,-0.184,-0.686,3.181,7.952
3401.781,6,6,-0.535,3.038,-6.133,-0.771,8.380,-7.037,3.593,8.901,-10.577,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.198,41.155,42.118,-4.736,-13.188,-2.895,-4.662,-1.244,0.070,-0.396,-4228.000,1180.000,1578.000,0.357,-0.626,-0.235,-0.652,3.103,7.758
3401.982,6,6,-0.440,3.118,-6.244,-0.565,8.554,-7.676,0.320,5.878,-7.919,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.158,41.153,42.452,-4.402,-9.697,-1.702,-0.654,0.296,0.034,0.467,-4357.000,1158.000,1613.000,0.325,-0.648,-0.228,-0.650,3.161,7.903
3402.183,6,6,-0.351,3.175,-6.402,-0.417,8.844,-8.041,0.131,6.913,-6.923,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.173,41.159,42.334,-4.520,-9.783,-0.158,0.115,-0.006,0.173,0.703,-4574.000,911.000,1775.000,0.281,-0.663,-0.270,-0.639,3.087,7.718
3402.384,6,6,-0.250,3.231,-6.576,0.081,9.164,-8.203,2.025,7.444,-6.180,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.191,41.155,42.183,-4.670,-9.776,0.876,-1.171,0.087,0.004,0.053,-4670.000,511.000,1662.000,0.265,-0.685,-0.275,-0.621,3.116,7.790
3402.585,6,6,-0.096,3.313,-6.617,0.921,9.815,-7.532,3.997,9.443,-2.424,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.185,41.163,42.233,-4.621,-10.056,1.551,-2.737,-1.649,0.111,-0.322,-4669.000,482.000,1506.000,0.382,-0.665,-0.364,-0.529,3.123,7.806
3402.786,6,6,0.050,3.445,-6.588,0.803,10.598,-7.260,-0.493,10.497,-4.373,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.187,41.165,42.216,-4.638,-11.284,0.330,1.451,-0.168,0.164,-0.271,-4583.000,364.000,1418.000,0.403,-0.639,-0.368,-0.542,3.142,7.855
3402.987,6,6,0.111,3.585,-6.521,0.426,10.809,-7.241,-1.656,8.028,-5.708,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.178,41.154,42.289,-4.565,-9.819,-1.465,1.099,0.228,-0.040,-0.166,-4523.000,467.000,1446.000,0.397,-0.590,-0.346,-0.612,3.161,7.903
3403.188,6,6,0.134,3.706,-6.473,0.548,11.201,-6.685,0.870,9.235,-2.762,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.185,41.155,42.232,-4.622,-9.596,0.934,-0.840,-0.337,-0.107,-0.194,-4455.000,450.000,1488.000,0.404,-0.598,-0.382,-0.577,3.106,7.766
3403.389,6,6,0.170,3.826,-6.365,0.775,11.538,-6.216,1.462,9.244,-3.048,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.179,41.153,42.282,-4.572,-9.754,-0.136,-1.307,-0.384,-0.141,0.026,-4555.000,500.000,1386.000,0.433,-0.591,-0.397,-0.552,3.142,7.855
3403.590,6,6,0.218,3.938,-6.245,0.936,11.792,-5.733,1.234,9.081,-2.667,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.177,41.159,42.293,-4.561,-9.481,-0.136,-1.092,-0.151,0.098,-0.058,-4436.000,444.000,1342.000,0.450,-0.591,-0.397,-0.539,3.168,7.919
3403.791,6,6,0.245,4.029,-6.188,0.721,11.881,-5.638,-0.579,8.455,-4.137,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.189,41.150,42.195,-4.659,-9.338,-1.307,0.172,0.126,-0.079,0.136,-4459.000,446.000,1363.000,0.441,-0.568,-0.390,-0.575,3.158,7.895
3403.992,6,6,0.246,4.091,-6.134,0.669,11.866,-5.742,0.232,8.080,-5.123,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.183,41.147,42.246,-4.608,-9.424,-1.429,-0.855,0.543,-0.094,0.000,-4411.000,570.000,1319.000,0.426,-0.586,-0.342,-0.598,3.184,7.960
3404.193,6,6,0.230,4.108,-6.099,0.477,11.546,-6.198,-0.497,6.595,-7.013,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.174,41.149,42.326,-4.528,-9.632,-0.366,-0.057,1.817,-0.211,0.045,-4519.000,649.000,1649.000,0.294,-0.638,-0.252,-0.665,3.129,7.823
3404.394,6,6,0.193,4.064,-6.178,0.245,11.019,-6.891,-0.769,5.485,-8.206,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.182,41.161,42.251,-4.603,-9.891,-0.180,0.395,0.927,0.075,0.115,-4687.000,968.000,2157.000,0.220,-0.663,-0.203,-0.686,3.184,7.960
3404.595,6,6,0.151,3.984,-6.257,0.189,10.743,-7.317,0.019,6.580,-7.306,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.175,41.154,42.314,-4.540,-9.805,-0.675,-0.294,-0.965,-0.006,0.049,-4594.000,957.000,2406.000,0.292,-0.646,-0.260,-0.656,3.155,7.887
3404.796,6,6,0.096,3.875,-6.370,-0.190,10.114,-7.458,-1.694,4.603,-5.981,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.185,41.137,42.230,-4.624,-7.542,-0.618,1.602,0.309,-0.036,0.164,-4626.000,926.000,2197.000,0.260,-0.656,-0.251,-0.663,3.113,7.782
3404.997,6,6,0.013,3.766,-6.472,-0.560,10.128,-9.103,-1.812,7.585,-14.196,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.168,41.142,42.371,-4.483,-16.118,-1.070,1.178,0.886,0.028,-0.288,-4750.000,870.000,2215.000,0.220,-0.670,-0.173,-0.688,3.087,7.718
3405.198,6,6,-0.065,3.680,-6.757,-0.591,9.850,-9.399,-0.286,5.962,-7.530,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.201,41.137,42.100,-4.754,-9.467,1.616,0.309,0.309,-0.015,-0.156,-4696.000,1029.000,2436.000,0.161,-0.680,-0.188,-0.690,3.106,7.766
3405.399,6,6,-0.108,3.568,-6.947,-0.438,9.246,-9.908,0.546,4.118,-9.264,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.197,41.145,42.134,-4.720,-10.085,-0.998,-0.618,-0.072,-0.049,-0.156,-4538.000,968.000,2408.000,0.197,-0.684,-0.162,-0.683,3.123,7.806
3405.600,6,6,-0.158,3.438,-7.050,-0.952,8.925,-9.967,-2.872,5.265,-7.585,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.187,41.146,42.215,-4.639,-9.445,-0.057,2.069,-0.435,0.013,0.181,-4607.000,921.000,2376.000,0.201,-0.641,-0.216,-0.709,3.155,7.887
3405.801,6,6,-0.318,3.290,-7.078,-2.441,8.237,-9.388,-8.041,3.145,-4.498,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.187,41.155,42.216,-4.638,-7.714,-0.388,5.926,0.475,0.294,-0.087,-4507.000,877.000,2165.000,0.153,-0.553,-0.192,-0.796,3.119,7.798
3406.002,6,6,-0.536,3.149,-7.030,-2.764,8.186,-9.562,-2.677,6.031,-8.383,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.175,41.159,42.310,-4.544,-10.609,0.704,0.876,-0.185,-0.055,0.047,-4447.000,857.000,2218.000,0.159,-0.604,-0.211,-0.751,3.174,7.935
3406.203,6,6,-0.705,3.033,-7.050,-2.910,7.839,-9.701,-2.134,4.329,-8.061,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.184,41.163,42.242,-4.612,-9.309,-1.042,0.733,-0.249,-0.055,0.260,-4607.000,854.000,2151.000,0.201,-0.618,-0.214,-0.729,3.100,7.750
3406.404,6,6,-0.797,2.917,-7.151,-2.518,7.516,-9.990,0.361,4.211,-8.667,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.201,41.165,42.094,-4.760,-9.424,-1.681,-1.156,-0.077,-0.234,-0.004,-4735.000,793.000,2161.000,0.247,-0.647,-0.185,-0.697,3.135,7.839
3406.605,6,6,-0.847,2.783,-7.070,-2.769,6.909,-10.139,-2.937,2.537,-8.833,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.157,41.173,42.461,-4.393,-9.532,0.180,1.487,1.847,-0.384,-0.023,-4680.000,945.000,2286.000,0.093,-0.644,-0.088,-0.754,3.094,7.734
3406.806,6,6,-0.928,2.628,-7.146,-3.290,6.438,-10.465,-4.446,2.903,-9.299,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.183,41.168,42.246,-4.608,-10.322,0.725,2.758,0.187,0.307,-0.153,-4744.000,841.000,2867.000,0.065,-0.638,-0.084,-0.762,3.132,7.831
3407.007,6,6,-0.993,2.505,-7.210,-2.981,6.510,-10.533,-0.443,5.356,-8.215,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.183,41.165,42.249,-4.605,-9.805,0.481,0.101,-1.596,0.413,0.085,-4785.000,974.000,2612.000,0.174,-0.666,-0.194,-0.699,3.139,7.847
3407.208,6,6,-0.965,2.462,-7.343,-2.201,7.013,-10.439,1.955,7.418,-7.127,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.210,41.164,42.023,-4.831,-10.351,0.417,-1.530,-1.142,0.196,-0.345,-4697.000,792.000,2084.000,0.273,-0.678,-0.248,-0.635,3.184,7.960
3407.409,6,6,-0.881,2.484,-7.383,-1.960,7.271,-10.393,-0.562,6.239,-7.675,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.202,41.165,42.086,-4.768,-9.891,-0.338,0.460,0.190,-0.215,0.187,-4665.000,776.000,1944.000,0.248,-0.658,-0.248,-0.666,3.097,7.742
3407.610,6,6,-0.800,2.528,-7.275,-1.762,7.473,-10.182,-0.613,6.054,-7.322,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.171,41.163,42.348,-4.506,-9.510,-0.215,0.381,0.019,-0.013,0.068,-4695.000,743.000,1911.000,0.246,-0.653,-0.248,-0.672,3.119,7.798
3407.811,6,6,-0.724,2.586,-7.169,-1.577,7.758,-9.998,-0.520,6.577,-7.300,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.165,41.156,42.401,-4.453,-9.826,-0.438,0.266,-0.324,0.083,0.079,-4713.000,797.000,1883.000,0.272,-0.646,-0.265,-0.663,3.174,7.935
3408.012,6,6,-0.646,2.668,-7.076,-1.314,8.165,-9.731,0.017,7.349,-6.658,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.162,41.163,42.420,-4.434,-9.912,0.251,-0.115,-0.158,-0.045,-0.098,-4653.000,741.000,1695.000,0.280,-0.647,-0.277,-0.653,3.174,7.935
3408.213,6,6,-0.574,2.765,-7.112,-1.212,8.459,-9.610,-0.637,6.982,-6.739,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.192,41.152,42.170,-4.684,-9.711,-0.302,0.417,-0.121,0.045,0.072,-4624.000,680.000,1738.000,0.287,-0.638,-0.285,-0.655,3.081,7.702
3408.414,6,6,-0.517,2.867,-7.127,-1.157,8.792,-9.435,-0.759,7.383,-6.436,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.195,41.153,42.144,-4.710,-9.812,-0.223,0.431,-0.211,0.021,-0.009,-4630.000,715.000,1567.000,0.301,-0.628,-0.298,-0.653,3.084,7.710
3408.615,6,6,-0.465,2.976,-7.117,-0.957,9.147,-9.188,0.064,7.705,-6.009,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.197,41.149,42.130,-4.724,-9.769,-0.093,-0.215,-0.211,0.119,-0.121,-4514.000,565.000,1569.000,0.323,-0.633,-0.303,-0.635,3.177,7.944
3408.816,6,6,-0.405,3.090,-7.153,-0.741,9.481,-8.965,0.268,7.829,-5.772,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.215,41.139,41.977,-4.877,-9.726,-0.115,-0.302,-0.143,0.036,-0.030,-4629.000,557.000,1493.000,0.333,-0.633,-0.311,-0.625,3.106,7.766
3409.017,6,6,-0.342,3.201,-7.140,-0.571,9.751,-8.830,0.162,7.732,-6.259,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.212,41.144,42.006,-4.848,-9.912,-0.783,-0.352,-0.109,-0.062,0.064,-4641.000,487.000,1519.000,0.346,-0.626,-0.311,-0.626,3.103,7.758
3409.218,6,6,-0.275,3.303,-7.192,-0.321,9.962,-8.730,0.697,7.643,-6.098,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.231,41.135,41.843,-5.011,-9.762,-0.618,-0.646,0.049,-0.032,0.268,-4706.000,478.000,1497.000,0.341,-0.636,-0.310,-0.619,3.077,7.694
3409.419,6,6,-0.214,3.391,-7.110,-0.282,10.121,-8.526,-0.237,7.557,-5.971,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.206,41.143,42.055,-4.798,-9.603,-0.769,0.014,-0.132,-0.004,0.077,-4624.000,317.000,1524.000,0.351,-0.622,-0.316,-0.625,3.181,7.952
3409.620,6,6,-0.163,3.480,-7.005,-0.130,10.466,-8.110,0.432,8.662,-4.765,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.200,41.135,42.109,-4.745,-9.819,1.228,-0.029,0.196,-0.030,0.030,-4639.000,298.000,1492.000,0.309,-0.639,-0.333,-0.620,3.139,7.847
3409.821,6,6,-0.114,3.573,-6.902,-0.029,10.687,-7.806,0.278,8.233,-5.043,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.198,41.122,42.119,-4.735,-9.639,0.603,-0.115,-0.081,-0.162,-0.285,-4549.000,337.000,1397.000,0.318,-0.629,-0.335,-0.625,3.181,7.952
3410.022,6,6,-0.075,3.648,-6.830,-0.009,10.712,-7.800,-0.053,7.405,-6.285,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.199,41.111,42.112,-4.742,-9.668,-0.912,-0.158,-0.009,-0.053,0.070,-4572.000,446.000,1434.000,0.336,-0.622,-0.318,-0.632,3.119,7.798
3410.223,6,6,-0.049,3.701,-6.712,-0.003,10.783,-7.638,-0.065,7.739,-5.618,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.181,41.111,42.266,-4.588,-9.560,-0.201,-0.129,-0.013,-0.047,-0.019,-4653.000,491.000,1521.000,0.336,-0.623,-0.319,-0.630,3.100,7.750
3410.424,6,6,-0.041,3.735,-6.648,-0.149,10.707,-7.718,-0.810,7.078,-6.580,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.182,41.109,42.252,-4.602,-9.682,-0.445,0.323,0.477,-0.083,-0.089,-4789.000,558.000,1641.000,0.308,-0.626,-0.287,-0.656,3.152,7.879
3410.625,6,6,-0.052,3.728,-6.689,-0.257,10.328,-8.087,-0.641,5.556,-7.793,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.197,41.094,42.134,-4.720,-9.589,0.022,0.230,1.272,-0.170,0.060,-4789.000,743.000,1821.000,0.213,-0.657,-0.216,-0.690,3.103,7.758
3410.826,6,6,-0.084,3.630,-6.744,-0.536,9.253,-8.708,-1.557,1.898,-9.374,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.190,41.096,42.189,-4.665,-9.661,0.194,0.725,2.239,-0.326,-0.032,-4580.000,878.000,2440.000,0.052,-0.672,-0.072,-0.735,3.168,7.919
3411.027,6,6,-0.186,3.417,-6.910,-1.536,7.969,-9.204,-5.345,0.430,-8.753,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.210,41.091,42.023,-4.831,-9.697,0.654,3.304,1.163,-0.170,0.111,-4644.000,801.000,3469.000,-0.039,-0.623,-0.003,-0.781,3.155,7.887
3411.228,6,6,-0.369,3.102,-7.068,-2.365,6.468,-9.566,-4.859,-1.276,-8.452,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.214,41.086,41.986,-4.868,-9.445,0.718,2.636,0.974,0.040,-0.064,-4570.000,557.000,3725.000,-0.105,-0.610,0.066,-0.782,3.181,7.952
3411.429,6,6,-0.575,2.677,-7.189,-2.949,4.463,-9.733,-4.056,-4.632,-7.831,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.215,41.094,41.980,-4.874,-9.560,2.320,1.566,2.755,-0.211,-0.207,-4594.000,251.000,4029.000,-0.311,-0.559,0.231,-0.733,3.184,7.960
3411.630,6,6,-0.759,2.093,-7.102,-3.174,1.572,-8.686,-2.631,-10.205,-2.247,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.186,41.090,42.218,-4.636,-10.688,1.264,0.532,3.432,-0.362,-0.226,-4456.000,-622.000,4243.000,-0.502,-0.459,0.440,-0.586,3.110,7.774
3415.035,6,6,-6.881,-28.545,-31.129,-0.125,-18.334,-2.523,0.085,-9.209,-2.886,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.208,40.909,42.036,-4.818,-9.625,-0.646,-0.294,-1.364,-0.173,-0.396,-4356.000,-81.000,1024.000,-0.390,-0.566,0.409,-0.601,3.100,7.750
3415.236,6,6,-0.574,-2.714,-6.206,2.060,-12.420,3.609,2.810,-8.697,-3.252,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.214,40.903,41.991,-4.863,-9.194,-2.787,-1.343,-1.408,0.128,0.049,-4316.000,-250.000,943.000,-0.275,-0.672,0.350,-0.592,3.106,7.766
3415.437,6,6,-0.047,-2.540,-5.113,2.663,-13.431,2.893,2.940,-8.499,-4.120,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.201,40.901,42.098,-4.756,-9.740,-0.955,-1.437,0.516,-0.021,-0.060,-4351.000,-419.000,789.000,-0.318,-0.666,0.367,-0.566,3.168,7.919
3415.638,6,6,0.331,-3.201,-4.674,3.311,-14.556,2.450,3.518,-8.465,-2.062,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.205,40.899,42.060,-4.794,-9.086,-1.480,-1.882,0.643,0.030,-0.015,-4250.000,-354.000,800.000,-0.362,-0.663,0.398,-0.521,3.171,7.927
3415.839,6,6,0.692,-4.026,-4.495,4.052,-15.577,1.968,4.288,-8.560,-1.921,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.215,40.894,41.983,-4.871,-9.366,-1.688,-2.184,0.009,-0.132,-0.300,-4155.000,-171.000,682.000,-0.350,-0.680,0.401,-0.505,3.184,7.960
3416.040,6,6,1.037,-4.823,-4.396,4.561,-16.482,1.626,3.532,-9.165,-1.114,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.204,40.901,42.075,-4.779,-9.496,-2.449,-1.243,0.181,-0.030,0.034,-4311.000,-178.000,733.000,-0.349,-0.670,0.424,-0.499,3.145,7.863
3416.241,6,6,1.337,-5.489,-4.449,4.961,-16.988,0.931,3.494,-8.690,-2.634,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.218,40.888,41.955,-4.899,-9.503,-1.228,-1.688,-0.277,0.045,0.222,-4217.000,-229.000,779.000,-0.359,-0.674,0.385,-0.518,3.132,7.831
3416.442,6,6,1.583,-5.965,-4.422,5.302,-17.176,0.432,3.753,-8.684,-2.152,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.180,40.892,42.276,-4.578,-9.410,-1.595,-1.745,0.047,0.047,-0.177,-4396.000,-307.000,789.000,-0.354,-0.680,0.392,-0.508,3.081,7.702
3416.643,6,6,1.772,-6.245,-4.507,5.517,-17.112,-0.090,3.663,-8.824,-2.204,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.191,40.888,42.182,-4.672,-9.503,-1.839,-1.566,-0.075,-0.098,-0.058,-4336.000,-225.000,816.000,-0.342,-0.681,0.394,-0.514,3.190,7.976
3416.844,6,6,1.903,-6.352,-4.687,5.635,-16.831,-0.604,3.647,-8.812,-2.177,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.210,40.878,42.020,-4.834,-9.474,-1.903,-1.523,-0.021,-0.002,0.002,-4326.000,-219.000,848.000,-0.339,-0.681,0.395,-0.515,3.094,7.734
3417.045,6,6,1.982,-6.325,-4.841,5.658,-16.418,-1.090,3.528,-8.839,-2.475,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.208,40.858,42.035,-4.819,-9.568,-1.824,-1.358,-0.085,0.036,-0.047,-4228.000,-221.000,847.000,-0.332,-0.683,0.392,-0.519,3.084,7.710
3417.246,6,6,2.021,-6.206,-4.954,5.641,-15.927,-1.447,3.571,-8.794,-2.301,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.202,40.845,42.086,-4.768,-9.474,-1.954,-1.343,0.021,0.000,-0.072,-4269.000,-207.000,898.000,-0.328,-0.682,0.398,-0.519,3.187,7.968
3417.447,6,6,2.029,-6.031,-5.078,5.565,-15.404,-1.823,3.423,-8.693,-2.633,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.208,40.851,42.040,-4.814,-9.453,-1.738,-1.358,-0.096,0.047,0.081,-4326.000,-199.000,846.000,-0.330,-0.682,0.387,-0.525,3.181,7.952
3417.648,6,6,2.023,-5.828,-5.191,5.593,-14.878,-2.093,4.020,-8.556,-2.408,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.210,40.849,42.025,-4.829,-9.402,-1.947,-1.724,-0.028,-0.013,-0.166,-4214.000,-188.000,869.000,-0.321,-0.692,0.389,-0.517,3.119,7.798
3417.849,6,6,2.014,-5.620,-5.279,5.557,-14.423,-2.338,3.737,-8.674,-2.575,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.209,40.832,42.032,-4.822,-9.481,-1.968,-1.437,-0.060,0.038,-0.006,-4443.000,-145.000,880.000,-0.318,-0.692,0.386,-0.521,3.123,7.806
3418.050,6,6,2.000,-5.421,-5.337,5.529,-14.024,-2.521,3.792,-8.666,-2.557,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.204,40.826,42.069,-4.785,-9.496,-1.824,-1.587,0.066,0.028,0.034,-4457.000,-128.000,846.000,-0.326,-0.689,0.386,-0.520,3.152,7.879
