t,r_x,r_y,r_z,a_x,a_y,a_z
3696.426,0.08,0.03,-0.2,-0.02,-0.02,0.01
3696.526,0.08,0.03,-0.23,0.01,0.01,0
3696.626,0.08,0.04,0.16,0.05,0.05,0
3696.726,0.09,0.04,0.15,-0.07,-0.07,-0.01
3696.826,0.08,0.02,-0.11,-0.07,-0.07,0.01
3696.926,0.09,0.03,-0.25,0.06,0.06,0.01
3697.026,0.08,0.03,-0.32,0.09,0.09,0
3697.126,0.08,0.03,0.11,0.02,0.02,0
3697.226,0.09,0.03,0.25,-0.06,-0.06,0.01
3697.326,0.09,0.01,-0.04,-0.09,-0.09,0.02
3697.426,0.08,0,-0.17,0.06,0.06,0
3697.526,0.08,0,-0.18,0.11,0.11,-0.02
3697.626,0.07,0.02,-0.01,-0.02,-0.02,0
3697.726,0.08,0.02,0.18,-0.06,-0.06,0
3697.826,0.08,0.01,0.09,-0.03,-0.03,0.02
3697.926,0.07,0,0.06,0.01,0.01,-0.01
3698.026,0.08,0.01,-0.01,0.13,0.13,-0.01
3698.126,0.07,0,0.32,0,0,-0.02
3698.226,0.07,0,0.42,-0.09,-0.09,0.03
3698.326,0.07,-0.01,0.28,0.03,0.03,0.01
3698.426,0.04,-0.01,0.17,0.05,0.05,-0.01
3698.526,0.04,-0.01,0.1,0.03,0.03,-0.01
3698.626,0.04,0.01,0.3,0.04,0.04,0
3698.726,0.04,0.01,0.37,-0.07,-0.07,-0.02
3698.826,0.03,0,0.28,-0.09,-0.09,0
3698.926,0.03,0,0.17,0.09,0.09,0
3699.026,0.03,0,0.12,0.06,0.06,0
3699.126,0.03,0,0.3,-0.03,-0.03,0.01
3699.226,0.03,0.01,0.37,0.01,0.01,0.01
3699.326,0.03,0.01,0.17,-0.09,-0.09,0.02
3699.426,0.04,0.01,0.2,-0.01,-0.01,-0.01
3699.526,0.04,0.01,0.08,0.11,0.11,0.01
3699.626,0.04,0.02,0.31,-0.07,-0.07,0.01
3699.726,0.06,0.02,0.34,-0.08,-0.08,0.02
3699.826,0.04,0.02,0.09,0.01,0.01,0.01
3699.926,0.04,0.02,0.04,-0.01,-0.01,0
3700.026,0.06,0.02,0.14,0.03,0.03,0
3700.126,0.04,0.01,0.35,0.01,0.01,0.01
3700.226,0.03,0,0.31,-0.15,-0.15,0
3700.326,0.02,0,0.11,0.02,0.02,0.01
3700.426,0.01,-0.01,-0.04,0.09,0.09,-0.01
3700.526,0.01,-0.01,-0.04,-0.03,-0.03,-0.02
3700.626,0.02,0,0.11,0.01,0.01,0.02
3700.726,0,-0.01,0.16,-0.07,-0.07,-0.01
3700.826,0,-0.01,0.05,-0.08,-0.08,-0.01
3700.926,-0.01,-0.02,-0.04,0.1,0.1,0
3701.026,-0.01,-0.03,-0.11,0.02,0.02,0
3701.126,-0.01,-0.03,0.17,-0.05,-0.05,0.01
3701.226,-0.01,-0.03,0.19,0,0,0
3701.326,0,-0.03,-0.07,-0.01,-0.01,0
3701.426,-0.01,-0.02,-0.26,0,0,-0.03
3701.526,-0.01,-0.02,-0.23,0.12,0.12,0.02
3701.626,0.01,-0.02,-0.01,-0.11,-0.11,0.02
3701.726,0.02,-0.01,0.08,-0.04,-0.04,0.02
3701.826,0.01,-0.02,-0.07,0.05,0.05,-0.01
3701.926,0.03,0,-0.13,-0.01,-0.01,0
3702.026,0.03,-0.01,-0.18,0.06,0.06,0.02
3702.126,0.03,0,0.03,-0.02,-0.02,0.02
3702.226,0.03,0,0.13,-0.07,-0.07,0.04
3702.326,0.03,0,-0.09,0.06,0.06,-0.02
3702.426,0.03,0.01,-0.35,0.01,0.01,-0.01
3702.526,0.03,0.01,-0.41,-0.06,-0.06,-0.02
3702.626,0.02,0,-0.17,-0.03,-0.03,0.01
3702.726,0.03,0,0.24,-0.03,-0.03,-0.02
3702.826,0.02,0.01,0.43,0.08,0.08,-0.02
3702.926,0.01,0,0.65,0.09,0.09,-0.02
3703.026,0.01,-0.01,0.24,-0.03,-0.03,-0.03
3703.126,0.01,-0.02,0.21,-0.05,-0.05,0
3703.226,0.01,0,0.26,0,0,-0.01
3703.326,0.02,0.01,-0.01,-0.03,-0.03,-0.02
3703.426,0.02,0.01,-0.2,0.12,0.12,0.01
3703.526,0.02,0.01,-0.18,0.06,0.06,-0.02
3703.626,0.03,0.01,-0.05,-0.04,-0.04,0
3703.726,0.03,0,0.1,-0.01,-0.01,0.01
3703.826,0.03,0.02,-0.07,-0.01,-0.01,0.01
3703.926,0.03,0.02,-0.12,0.1,0.1,-0.01
3704.026,0.04,0.02,-0.3,0.06,0.06,0
3704.126,0.04,0.03,-0.1,-0.07,-0.07,0.02
3704.226,0.04,0.04,0,0.01,0.01,0.01
3704.326,0.02,0.03,-0.2,0.02,0.02,0
3704.426,0.03,0.02,-0.4,-0.01,-0.01,-0.01
3704.526,0.03,0.02,-0.29,-0.03,-0.03,0
3704.626,0.01,0.01,-0.2,-0.04,-0.04,-0.02
3704.726,0.02,0.01,-0.18,-0.03,-0.03,0.02
3704.826,0,0.01,-0.16,0.07,0.07,-0.02
3704.926,0.01,0.01,-0.28,-0.02,-0.02,-0.02
3705.026,0.01,0.01,-0.33,-0.05,-0.05,0
3705.126,0,0,-0.09,-0.05,-0.05,0.01
3705.226,-0.01,-0.01,-0.04,-0.05,-0.05,-0.03
3705.326,-0.01,-0.02,-0.25,0,0,-0.01
3705.426,-0.02,-0.02,-0.3,0.1,0.1,0.02
3705.526,-0.02,-0.02,-0.25,-0.05,-0.05,0
3705.626,0,-0.01,0.03,-0.02,-0.02,0.03
3705.726,-0.02,-0.02,-0.01,0,0,0.01
3705.826,-0.02,-0.03,-0.06,0.03,0.03,0
3705.926,-0.04,-0.03,-0.16,0.03,0.03,-0.01
3706.026,-0.04,-0.04,-0.29,0.01,0.01,0
3706.126,-0.06,-0.04,-0.01,-0.09,-0.09,-0.01
3706.226,-0.06,-0.05,0.2,-0.02,-0.02,0.02
3706.326,-0.04,-0.04,0.01,0.15,0.15,0.01
3706.426,-0.06,-0.04,0.2,-0.07,-0.07,-0.01
3706.526,-0.06,-0.04,0.16,-0.04,-0.04,0.01
3706.626,-0.07,-0.05,0.43,-0.01,-0.01,-0.01
3706.726,-0.06,-0.05,0.55,-0.15,-0.15,0
3706.826,-0.07,-0.05,0.36,0.14,0.14,0.01
3706.926,-0.07,-0.04,0.26,0.04,0.04,-0.02
3707.026,-0.06,-0.03,0.29,-0.14,-0.14,0.01
3707.126,-0.04,-0.04,0.49,0.11,0.11,0
3707.226,-0.03,-0.02,0.65,-0.05,-0.05,-0.02
3707.326,-0.03,-0.03,0.42,0.02,0.02,-0.02
3707.426,-0.06,-0.04,0.34,0.08,0.08,0.01
3707.526,-0.06,-0.04,0.22,-0.01,-0.01,0.02
3707.626,-0.07,-0.04,0.38,-0.02,-0.02,0.01
3707.726,-0.06,-0.02,0.53,0.12,0.12,0.02
3707.826,-0.04,-0.01,0.28,-0.04,-0.04,0
3707.926,-0.04,0,0.09,0.01,0.01,0.02
3708.026,-0.06,-0.01,-0.02,0.04,0.04,0.01
3708.126,-0.06,-0.01,0.05,-0.11,-0.11,0.01
3708.226,-0.06,-0.01,0.09,0.01,0.01,0.01
3708.326,-0.07,-0.01,-0.08,0.16,0.16,0
3708.426,-0.07,-0.02,-0.32,-0.09,-0.09,0
3708.526,-0.07,-0.02,-0.38,-0.02,-0.02,0
3708.626,-0.07,0,-0.06,-0.05,-0.05,0.01
3708.726,-0.07,0,0.01,-0.05,-0.05,0.01
3708.826,-0.07,-0.01,-0.22,0.14,0.14,0.01
3708.926,-0.07,-0.01,-0.37,0.01,0.01,-0.01
3709.026,-0.07,-0.01,-0.48,-0.13,-0.13,0
3709.126,-0.07,-0.02,-0.3,0.05,0.05,0.01
3709.226,-0.06,-0.02,-0.13,-0.05,-0.05,-0.03
3709.326,-0.04,-0.02,-0.3,0.02,0.02,0
3709.426,-0.04,-0.01,-0.39,0.07,0.07,0.01
3709.526,-0.04,-0.01,-0.35,-0.05,-0.05,-0.01
3709.626,-0.04,-0.01,-0.05,-0.01,-0.01,0
3709.726,-0.04,-0.01,0.09,0.06,0.06,0
3709.826,-0.04,-0.02,-0.02,-0.02,-0.02,-0.02
3709.926,-0.02,0,-0.08,0,0,-0.02
3710.026,-0.02,0.01,-0.18,0.05,0.05,0
3710.126,-0.01,0,0.15,-0.05,-0.05,-0.02
3710.226,-0.01,-0.01,0.08,0.01,0.01,0.01
3710.326,-0.02,-0.01,-0.04,0.08,0.08,-0.02
3710.426,-0.03,-0.01,-0.19,-0.08,-0.08,-0.01
3710.526,-0.03,-0.01,-0.22,-0.02,-0.02,0
3710.626,-0.03,0,-0.06,-0.01,-0.01,0.01
3710.726,-0.03,-0.01,0.03,-0.06,-0.06,0
3710.826,-0.02,-0.01,-0.08,0.14,0.14,0.01
3710.926,-0.02,-0.01,-0.15,0.03,0.03,0
3711.026,-0.02,-0.02,-0.25,-0.16,-0.16,0.01
3711.126,-0.02,-0.03,-0.03,0.07,0.07,0.02
3711.226,-0.01,-0.02,0.08,0.02,0.02,0.01
3711.326,-0.02,-0.03,-0.01,-0.03,-0.03,0
3711.426,-0.02,-0.01,-0.2,0.12,0.12,0.02
3711.526,-0.02,-0.01,-0.05,-0.02,-0.02,0.01
3711.626,-0.01,-0.01,0.14,-0.08,-0.08,0.01
3711.726,0,0,0.15,0.18,0.18,0.02
3711.826,0.01,0,0.04,-0.11,-0.11,-0.03
3711.926,0.01,-0.01,-0.05,-0.05,-0.05,0
3712.026,0,0,-0.04,0.24,0.24,0.01
3712.126,-0.01,-0.01,0.33,-0.21,-0.21,0
3712.226,-0.03,-0.02,0.31,0.01,0.01,-0.02
3712.326,-0.03,-0.02,0.08,0.15,0.15,0
3712.426,-0.03,-0.03,0.03,-0.27,-0.27,-0.01
3712.526,-0.03,-0.03,-0.1,0.04,0.04,0
3712.626,-0.04,-0.01,0.15,0.11,0.11,0.01
3712.726,-0.04,-0.03,0.22,-0.29,-0.29,-0.01
3712.826,-0.06,-0.03,0.11,0.21,0.21,0.01
3712.926,-0.06,-0.04,0.2,0,0,-0.01
3713.026,-0.08,-0.04,0.34,-0.29,-0.29,-0.02
3713.126,-0.07,-0.02,0.41,0.24,0.24,0
3713.226,-0.04,-0.01,0.47,0,0,0.02
3713.326,-0.04,-0.01,0.17,-0.21,-0.21,0.01
3713.426,-0.03,0.01,-0.02,0.28,0.28,0.02
3713.526,-0.03,0.01,0.03,-0.06,-0.06,0.01
3713.626,-0.03,0.02,0.13,-0.19,-0.19,0.01
3713.726,-0.03,0.02,0.17,0.27,0.27,0
3713.826,-0.03,0,0.12,-0.09,-0.09,-0.03
3713.926,-0.03,0.01,-0.15,-0.13,-0.13,-0.01
3714.026,-0.02,0.02,-0.32,0.27,0.27,-0.02
3714.126,-0.02,0.02,-0.02,-0.15,-0.15,0.02
3714.226,0,0.03,0.2,-0.04,-0.04,0
3714.326,-0.02,0.01,-0.05,0.2,0.2,-0.01
3714.426,-0.03,0.01,-0.23,-0.17,-0.17,0
3714.526,-0.03,0.01,-0.48,-0.12,-0.12,0.01
3714.626,-0.02,0.01,-0.27,0.18,0.18,-0.02
3714.726,-0.01,0.01,-0.34,-0.17,-0.17,-0.01
3714.826,-0.01,-0.01,-0.53,-0.01,-0.01,-0.02
3714.926,-0.01,-0.01,-0.56,0.13,0.13,-0.01
3715.026,0,-0.01,-0.5,-0.27,-0.27,-0.02
3715.126,0,-0.01,-0.2,0,0,0
3715.226,-0.01,-0.03,-0.1,0.2,0.2,-0.02
3715.326,-0.01,-0.02,-0.3,-0.19,-0.19,0.01
3715.426,-0.02,-0.05,-0.34,0.1,0.1,0.03
3715.526,-0.02,-0.05,-0.43,0.12,0.12,-0.02
3715.626,-0.01,-0.05,-0.16,-0.22,-0.22,-0.01
3715.726,-0.01,-0.05,-0.12,0.15,0.15,0.01
3715.826,-0.01,-0.04,-0.25,0.07,0.07,0.01
3715.926,-0.02,-0.05,-0.32,-0.16,-0.16,0.01
3716.026,-0.02,-0.05,-0.41,0.18,0.18,0.02
3716.126,-0.01,-0.06,-0.2,-0.02,-0.02,0.01
3716.226,-0.02,-0.05,0.01,-0.16,-0.16,0.02
3716.326,-0.02,-0.05,-0.07,0.13,0.13,0.02
3716.426,-0.01,-0.05,-0.13,-0.01,-0.01,0
3716.526,-0.01,-0.05,-0.21,-0.11,-0.11,0.01
3716.626,-0.03,-0.07,0.1,0.2,0.2,0
3716.726,-0.03,-0.06,0.26,-0.08,-0.08,-0.01
3716.826,-0.04,-0.07,0.02,-0.14,-0.14,0
3716.926,-0.06,-0.07,-0.03,0.13,0.13,0
3717.026,-0.06,-0.07,-0.01,-0.04,-0.04,0
3717.126,-0.06,-0.07,0.07,-0.01,-0.01,0.01
3717.226,-0.06,-0.06,0.23,0.19,0.19,0.01
3717.326,-0.08,-0.05,0.07,-0.15,-0.15,0
3717.426,-0.08,-0.06,0.04,-0.03,-0.03,0.02
3717.526,-0.08,-0.06,-0.04,0.13,0.13,-0.01
3717.626,-0.08,-0.06,0.29,-0.15,-0.15,-0.03
3717.726,-0.09,-0.06,0.34,0.03,0.03,-0.01
3717.826,-0.07,-0.05,0.22,0.14,0.14,0.01
3717.926,-0.07,-0.04,0.19,-0.12,-0.12,-0.01
3718.026,-0.07,-0.03,0.15,0.08,0.08,-0.01
3718.126,-0.07,-0.04,0.28,0.05,0.05,-0.03
3718.226,-0.08,-0.04,0.33,-0.18,-0.18,-0.01
3718.326,-0.07,-0.05,0.16,0.13,0.13,0.01
3718.426,-0.08,-0.06,0.02,0.05,0.05,-0.01
3718.526,-0.08,-0.06,-0.04,-0.1,-0.1,0
3718.626,-0.07,-0.06,0.05,0.13,0.13,-0.01
3718.726,-0.06,-0.05,0.2,-0.06,-0.06,-0.02
3718.826,-0.06,-0.05,-0.09,-0.16,-0.16,-0.03
3718.926,-0.06,-0.04,-0.18,0.16,0.16,0
3719.026,-0.06,-0.03,-0.14,-0.01,-0.01,0
3719.126,-0.04,-0.03,0.04,-0.04,-0.04,0.03
3719.226,-0.03,-0.01,0.25,0.13,0.13,0.01
3719.326,-0.03,-0.01,0.08,-0.07,-0.07,-0.01
3719.426,-0.02,-0.02,-0.05,-0.04,-0.04,0.01
3719.526,-0.02,-0.02,-0.04,0.11,0.11,0.01
3719.626,-0.03,-0.02,0.09,-0.05,-0.05,0.01
3719.726,-0.02,0,0.09,0,0,0.01
3719.826,-0.02,0,-0.04,0.15,0.15,0.01
3719.926,-0.01,0.01,-0.15,-0.14,-0.14,0
3720.026,-0.02,0,-0.25,-0.02,-0.02,-0.02
3720.126,-0.01,0.02,-0.08,0.09,0.09,0.01
3720.226,0,0.02,0.07,-0.11,-0.11,0
3720.326,0,0.02,-0.2,0.06,0.06,0.02
3720.426,-0.01,0.01,-0.32,0.1,0.1,-0.01
3720.526,-0.01,0.01,-0.27,-0.15,-0.15,-0.01
3720.626,-0.01,0.01,-0.04,0.01,0.01,0
3720.726,0,0.01,0.1,0.01,0.01,-0.01
3720.826,0,0.02,-0.16,-0.1,-0.1,0
3720.926,0,0.03,-0.32,0.14,0.14,0
3721.026,0,0.01,-0.34,0.02,0.02,0.01
3721.126,-0.01,0,0,-0.09,-0.09,0.01
3721.226,0,0.02,0.09,0.09,0.09,0.01
3721.326,-0.01,0,-0.1,-0.03,-0.03,-0.01
3721.426,-0.02,-0.01,-0.18,-0.08,-0.08,0.02
3721.526,-0.02,-0.01,-0.22,0.11,0.11,0.01
3721.626,-0.02,-0.01,-0.01,-0.02,-0.02,-0.02
3721.726,-0.02,0,0.11,-0.05,-0.05,-0.02
3721.826,-0.03,-0.01,0.04,0.12,0.12,0.01
3721.926,-0.04,-0.01,-0.05,-0.1,-0.1,0
3722.026,-0.03,0,-0.04,-0.01,-0.01,-0.02
3722.126,-0.02,-0.01,0.12,0.09,0.09,-0.01
3722.226,-0.03,0,0.14,-0.06,-0.06,0.01
3722.326,-0.03,-0.01,0.02,0,0,-0.02
3722.426,-0.03,-0.02,-0.03,0.14,0.14,-0.01
3722.526,-0.03,-0.02,-0.16,-0.13,-0.13,-0.01
3722.626,-0.03,-0.02,0.07,-0.02,-0.02,-0.03
3722.726,-0.02,-0.01,0.15,0.07,0.07,0.02
3722.826,-0.02,0,-0.07,-0.04,-0.04,-0.02
3722.926,-0.02,-0.01,-0.06,0.08,0.08,0
3723.026,-0.01,-0.02,-0.27,0.01,0.01,0.01
3723.126,0,-0.01,0.03,-0.12,-0.12,0.01
3723.226,-0.01,-0.02,0.19,0,0,-0.01
3723.326,-0.01,-0.02,0.14,-0.01,-0.01,0
3723.426,-0.01,-0.02,0.02,-0.04,-0.04,0
3723.526,-0.01,-0.02,-0.04,0.08,0.08,-0.01
3723.626,0,0,0.18,-0.05,-0.05,0
3723.726,0,0,0.11,-0.11,-0.11,0
3723.826,0,0,-0.15,0.03,0.03,0.01
3723.926,0,0,-0.27,-0.05,-0.05,0.01
3724.026,0.01,0.01,-0.25,-0.03,-0.03,-0.01
3724.126,0,0.01,0.08,0.08,0.08,0.01
3724.226,0,0.02,0.26,-0.02,-0.02,0
3724.326,-0.01,0.01,-0.01,-0.02,-0.02,0
3724.426,0,0.02,-0.12,0.07,0.07,-0.01
3724.526,0,0.02,-0.2,-0.11,-0.11,0.01
3724.626,-0.01,0.04,-0.02,0.04,0.04,0
3724.726,0,0.04,0.03,0.09,0.09,-0.01
3724.826,-0.02,0.02,-0.14,-0.01,-0.01,0
3724.926,-0.01,0.03,-0.27,0.04,0.04,0.01
3725.026,-0.01,0.04,-0.32,0.02,0.02,0.01
3725.126,-0.01,0.04,0.01,-0.1,-0.1,0
3725.226,-0.02,0.03,0.09,0.02,0.02,-0.01
3725.326,-0.01,0.03,-0.03,0.1,0.1,-0.01
3725.426,-0.01,0.03,-0.18,-0.03,-0.03,0
3725.526,-0.01,0.03,-0.08,0.07,0.07,0
3725.626,0,0.05,0.14,-0.03,-0.03,0.01
3725.726,-0.01,0.04,0.29,-0.06,-0.06,0.01
3725.826,0,0.02,0.09,-0.01,-0.01,0
3725.926,0,0.02,-0.03,0,0,-0.01
3726.026,0.01,0.02,-0.11,0,0,0.01
3726.126,0,0.02,0.17,0.02,0.02,0.01
3726.226,0.01,0,0.31,-0.02,-0.02,0.02
3726.326,0,0,0.14,-0.03,-0.03,0.01
3726.426,0,-0.01,0.04,0.02,0.02,0.02
3726.526,0,-0.01,-0.1,-0.02,-0.02,0
3726.626,0,-0.01,0.07,-0.02,-0.02,-0.01
3726.726,0,-0.02,0.12,0.05,0.05,0.01
3726.826,0,-0.03,0.03,-0.01,-0.01,0
3726.926,0,-0.03,-0.09,-0.03,-0.03,-0.01
3727.026,-0.01,-0.01,-0.28,-0.02,-0.02,0.02
3727.126,-0.01,-0.01,-0.15,-0.01,-0.01,-0.02
3727.226,-0.02,0,0.02,0.08,0.08,0.02
3727.326,-0.02,-0.02,-0.12,0.05,0.05,-0.02
3727.426,-0.03,-0.01,-0.16,-0.04,-0.04,-0.01
3727.526,-0.03,-0.01,-0.17,-0.04,-0.04,0
3727.626,-0.02,-0.01,0.1,0.03,0.03,0
3727.726,-0.01,-0.01,0.12,0.06,0.06,0
3727.826,-0.02,-0.01,-0.16,0.06,0.06,-0.01
3727.926,-0.02,0,-0.25,-0.02,-0.02,0.01
3728.026,-0.02,0,-0.28,-0.02,-0.02,-0.01
3728.126,-0.03,-0.01,0.17,0,0,0.01
3728.226,-0.03,-0.02,0.32,0.01,0.01,0.01
3728.326,-0.03,-0.02,0.12,0,0,-0.01
3728.426,-0.02,-0.02,0.15,0,0,0.02
3728.526,-0.02,-0.02,0.16,0.03,0.03,0.02
3728.626,-0.03,-0.02,0.35,0.01,0.01,0
3728.726,-0.03,-0.03,0.35,-0.01,-0.01,-0.01
3728.826,-0.03,-0.02,0.23,-0.05,-0.05,0.02
3728.926,-0.04,-0.02,0.21,-0.03,-0.03,0
3729.026,-0.03,-0.02,0.08,0.03,0.03,0
3729.126,-0.04,-0.03,0.18,0.07,0.07,0.01
3729.226,-0.04,-0.03,0.34,-0.02,-0.02,0
3729.326,-0.02,-0.02,0.14,-0.03,-0.03,-0.01
3729.426,-0.01,-0.03,0,-0.05,-0.05,-0.01
3729.526,-0.01,-0.03,-0.08,-0.01,-0.01,0
3729.626,-0.01,-0.03,0.24,0.04,0.04,0
3729.726,-0.01,-0.04,0.25,0.01,0.01,-0.01
3729.826,0,-0.02,-0.1,-0.02,-0.02,0
3729.926,0,-0.02,-0.3,-0.05,-0.05,0
3730.026,0.01,-0.02,-0.19,-0.02,-0.02,-0.01
3730.126,0.01,-0.02,-0.17,0.01,0.01,0
3730.226,0.01,-0.01,-0.12,0.03,0.03,-0.01
3730.326,0.02,-0.01,-0.15,-0.01,-0.01,0
3730.426,0.03,-0.01,-0.31,-0.08,-0.08,0
3730.526,0.03,-0.01,-0.26,0.04,0.04,0.01
3730.626,0.03,0,0.05,0.01,0.01,0
3730.726,0.02,0.01,0.07,-0.03,-0.03,-0.01
3730.826,0.03,0,-0.12,0.07,0.07,0
3730.926,0.03,0.01,-0.21,-0.08,-0.08,0.01
3731.026,0.03,-0.01,-0.23,0,0,-0.01
3731.126,0.02,0,-0.01,0.09,0.09,-0.02
3731.226,0.01,0,0.08,-0.03,-0.03,-0.02
3731.326,0.01,-0.01,-0.07,-0.02,-0.02,0
3731.426,0.01,-0.02,-0.19,0.04,0.04,0
3731.526,0.01,-0.02,-0.26,-0.04,-0.04,-0.02
3731.626,0,-0.02,-0.03,0.07,0.07,-0.03
3731.726,-0.01,-0.03,-0.01,0.03,0.03,-0.02
3731.826,-0.02,-0.04,-0.32,-0.07,-0.07,-0.01
3731.926,-0.01,-0.04,-0.46,-0.02,-0.02,0
3732.026,-0.03,-0.03,-0.4,0.04,0.04,0
3732.126,-0.03,-0.03,-0.23,0.01,0.01,-0.01
3732.226,-0.02,-0.02,-0.05,0.06,0.06,-0.01
3732.326,-0.01,-0.02,-0.19,-0.01,-0.01,-0.02
3732.426,-0.01,-0.02,-0.31,-0.08,-0.08,0
3732.526,-0.01,-0.02,-0.38,0.01,0.01,-0.02
3732.626,-0.01,-0.01,-0.16,0.06,0.06,0
3732.726,-0.01,-0.01,-0.11,-0.02,-0.02,0.02
3732.826,0,0.01,-0.2,0.04,0.04,0
3732.926,0.01,0.02,-0.23,-0.04,-0.04,-0.02
3733.026,0.02,0.03,-0.21,-0.03,-0.03,-0.01
3733.126,0.02,0.03,-0.1,0.05,0.05,-0.02
3733.226,0.03,0.03,0.02,-0.02,-0.02,0.02
3733.326,0.03,0.04,-0.15,-0.06,-0.06,0
3733.426,0.03,0.04,-0.12,0.02,0.02,0.01
3733.526,0.03,0.04,-0.15,-0.02,-0.02,0.01
3733.626,0.03,0.05,0.1,0.01,0.01,0
3733.726,0.04,0.04,0.25,-0.02,-0.02,0.01
3733.826,0.04,0.05,0.01,-0.09,-0.09,0
3733.926,0.06,0.06,-0.15,-0.02,-0.02,0.01
3734.026,0.06,0.04,-0.22,0.06,0.06,0.01
3734.126,0.06,0.05,0.01,0.01,0.01,0.01
3734.226,0.03,0.03,0.08,-0.02,-0.02,0.01
3734.326,0.04,0.04,-0.07,-0.08,-0.08,0
3734.426,0.04,0.04,-0.15,-0.03,-0.03,-0.01
3734.526,0.04,0.04,-0.3,0.05,0.05,0
3734.626,0.06,0.03,0.08,0.03,0.03,0.01
3734.726,0.03,0.03,0.15,-0.07,-0.07,0
3734.826,0.04,0.02,-0.08,-0.06,-0.06,0
3734.926,0.03,0.03,-0.11,-0.01,-0.01,0
3735.026,0.04,0.02,-0.25,0.06,0.06,0.01
3735.126,0.03,0.01,0.06,0.03,0.03,-0.02
3735.226,0.03,0.02,0.2,-0.01,-0.01,-0.01
3735.326,0.02,0.01,-0.01,-0.04,-0.04,0.02
3735.426,0.03,0.01,-0.2,0.03,0.03,-0.02
3735.526,0.03,0.01,-0.21,0.05,0.05,0
3735.626,0.02,0.01,0.16,0,0,-0.02
3735.726,0.03,0.02,0.08,-0.01,-0.01,0.01
3735.826,0.02,0.02,0,-0.02,-0.02,-0.01
3735.926,0.04,0.03,-0.12,0.03,0.03,-0.01
3736.026,0.02,0.02,-0.11,0.09,0.09,0
3736.126,0.02,0,0.11,-0.01,-0.01,0
3736.226,0.02,0,0.17,-0.07,-0.07,-0.01
3736.326,0.02,0,0.15,-0.01,-0.01,-0.01
3736.426,0.02,0.01,0.07,0.04,0.04,-0.02
3736.526,0.02,0.01,-0.17,0.11,0.11,-0.02
3736.626,0.02,0.01,0.07,-0.02,-0.02,0.02
3736.726,0.02,0.02,0.15,-0.06,-0.06,0.02
3736.826,0.02,0.01,0.14,-0.01,-0.01,0
3736.926,0.01,0.01,0.18,0.06,0.06,0.01
3737.026,0.01,0,0.34,0,0,-0.01
3737.126,0,-0.02,0.42,-0.02,-0.02,0.01
3737.226,0.01,-0.01,0.54,-0.04,-0.04,0
3737.326,0.01,0.01,0.28,-0.02,-0.02,0
3737.426,-0.01,0,0.07,0.09,0.09,-0.01
3737.526,-0.01,0,0,-0.03,-0.03,0
3737.626,-0.01,0,0.21,-0.05,-0.05,0.01
3737.726,0,-0.01,0.31,0,0,0.02
3737.826,0,-0.01,0.14,0.03,0.03,0.02
3737.926,0,-0.01,-0.01,0.03,0.03,0.01
3738.026,0,-0.02,-0.04,0,0,0.01
3738.126,-0.01,-0.03,0.05,-0.02,-0.02,0.01
3738.226,0,-0.02,0.12,-0.03,-0.03,0.02
3738.326,0,-0.01,-0.01,0.03,0.03,0.02
3738.426,0,-0.01,-0.19,0.04,0.04,0
3738.526,0,-0.01,-0.32,-0.02,-0.02,0
3738.626,0,-0.03,-0.13,0.03,0.03,-0.01
3738.726,0.01,-0.01,0.1,0,0,0.01
3738.826,0.01,-0.01,-0.18,-0.07,-0.07,-0.01
3738.926,0.01,-0.02,-0.19,0.02,0.02,0.02
3739.026,0,-0.02,-0.24,0,0,0.01
3739.126,0,-0.03,0.06,-0.08,-0.08,-0.02
3739.226,0.01,-0.01,0.17,0.07,0.07,0
3739.326,0.02,-0.01,-0.01,-0.03,-0.03,-0.02
3739.426,0,-0.02,-0.07,-0.03,-0.03,-0.01
3739.526,0,-0.02,-0.19,-0.01,-0.01,0.01
3739.626,0.01,-0.02,0.12,-0.06,-0.06,-0.01
3739.726,0.01,-0.02,0.28,-0.05,-0.05,0.01
3739.826,0.01,0,0.06,0.08,0.08,-0.02
3739.926,0.01,-0.01,-0.06,0.01,0.01,-0.02
3740.026,0.01,-0.01,-0.02,0.01,0.01,-0.01
3740.126,0.01,0,0.2,0.03,0.03,0.01
3740.226,0.02,0,0.45,-0.12,-0.12,0.01
3740.326,0.02,0.01,0.29,-0.02,-0.02,-0.03
3740.426,0.01,0,0.06,0.07,0.07,-0.01
3740.526,0.01,0,-0.07,0.03,0.03,0
3740.626,0.01,0.02,0.24,0,0,0.01
3740.726,0.02,0.02,0.38,0,0,-0.01
3740.826,0.01,0.02,0.24,-0.06,-0.06,0.01
3740.926,0.01,0.02,0.14,-0.01,-0.01,-0.01
3741.026,0.01,0.02,-0.08,0.12,0.12,-0.01
3741.126,0.02,0.02,0.18,0,0,0
3741.226,0.03,0.02,0.29,-0.04,-0.04,-0.02
3741.326,0.04,0.03,0.05,0.07,0.07,0.01
3741.426,0.04,0.03,0.01,-0.01,-0.01,-0.01
3741.526,0.04,0.03,0.03,-0.07,-0.07,0
3741.626,0.03,0.03,0.18,0.17,0.17,0.01
3741.726,0.04,0.04,0.31,-0.11,-0.11,0.02
3741.826,0.04,0.01,0.19,0.11,0.11,0.02
3741.926,0.04,0.01,0.4,0.08,0.08,0
3742.026,0.04,0.01,0.34,-0.06,-0.06,0
